,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_4.0,sect_empl_6.0,sect_empl_3.0,outcome_profit,outcome_damage_inc,outcome_damage_amount,profit_after_damage_reduction
57,-0.7443645568522347,1.0417441482021648,-0.44999660854260704,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.01655206941938245,1.0,0.7331941189565587,0.0,0.0,-1.2236400432666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-1.1506374099109091,0.0,-0.35249814411961783,-0.19291022174170488,1.2608336496905477,-0.4098750849311718,0.0,0.0,0.0,-1.0093484854043042,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.97589600322618,1,6.431411504978535,0.5444844982476447
306,-0.9164137535713724,0.9910620802873265,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,0.1904721284239469,0.0,0.0,-1.346939082038416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.3052552217335082,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.3764204245344362,-0.03133233533322965,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.51903859280667,1,6.333525278158512,1.1855133146481576
360,0.32064335655774073,0.43147872552634425,-0.6085859881106299,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,-0.4221962912502937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.6339956584744826,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.1834043600415131,-1.1404359033947835,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.534507110455013,1,6.221133794939457,1.3133733155155554
196,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,0.7331941189565587,0.0,0.0,0.564196018923703,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.2798247827528197,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,1.0315305963123371,-0.9394170265074544,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.491771961241014,1,6.332234271494628,1.1595376897463856
165,0.10233454167470417,0.9910620802873265,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.3048066854739267,1.0,0.8742209733957916,0.0,0.0,-1.4085886014242908,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6401733602891624,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,1.0,0.0,0.0,0.4838020699851228,0.06639980004680937,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.457978744086046,1,6.401601093186959,1.056377650899087
352,-0.1796163313761375,1.0317149218804451,-0.4969586741885995,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,0.0,0.7331941189565587,0.0,0.0,0.5025464995378282,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.1971866421077315,-0.4994353526443309,-0.4513003379419748,0.0,-0.35249814411961783,-0.19291022174170488,0.9760185882511032,-0.4098750849311718,0.0,1.0,0.0,0.8061458478717836,1.4851181091878158,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.001926184137052,1,6.548589440455076,0.45333674368197663
233,0.2015381539666697,0.5909476667861583,-0.36694652277748,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,0.8742209733957916,0.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.6992471180036878,0.0,-0.35249814411961783,-0.19291022174170488,0.06689941737311185,1.9797551059569405,1.0,0.0,0.0,0.18023782146411765,-0.3772608804370022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.257928157881472,1,6.490000400748554,0.7679277571329184
102,-0.7753093577461313,-0.1881849015470524,-0.6809070644680063,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,0.7331941189565587,0.0,0.0,-0.4221962912502937,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.309577653540212,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-0.6940025090318084,-0.9394170265074544,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.6813473523381415,1,6.2332216765586175,1.448125675779524
488,0.3381533442011619,0.3306371533738329,1.5228762266957592,2.57224476386986,1.2163751163610201,0.8707576538616291,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.9116004599404728,1.0,0.7331941189565587,1.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.36247370944005736,0.0,-0.35249814411961783,-0.19291022174170488,1.2926169271188783,2.6111029648579045,1.0,0.0,0.0,-0.6307523265645097,-1.254108484776271,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.318506615898408,1,6.752233776504713,0.5662728393936947
251,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.98062833409931,1.0,0.3968054531042224,0.0,0.0,-0.23724773309266944,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.4324074166369508,0.0,-0.35249814411961783,-0.19291022174170488,-0.04300006450375216,-0.4098750849311718,0.0,0.0,0.0,-0.6520682125291255,-1.2010777407123885,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.4274877664877375,0,0.0,7.4274877664877375
481,-0.7252903984480037,-0.7923115881767115,-0.6736060074101314,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.3379108243126916,1.0,-0.05356839748444563,0.0,0.0,1.119041693396576,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.6040628797565981,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,-0.5205351328558557,-0.9394170265074544,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.722974945591588,0,0.0,7.722974945591588
51,0.5794535437401745,0.8535949042257777,-0.4784750284192047,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,0.7331941189565587,0.0,0.0,-0.7304438881796679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,2.0757978999498885,0.17810302683006568,0.0,-0.35249814411961783,-0.19291022174170488,1.1186468046841305,-0.4098750849311718,0.0,0.0,0.0,-0.20301225109277798,-0.9394170265074544,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.2551317585478685,0,0.0,7.2551317585478685
33,0.2526105247445756,0.4245807494457013,0.9856737111617321,-0.4090329055057807,1.2163751163610201,0.8707576538616291,-0.20815979745000354,0.0,1.0,1.0,0.0,0.0,-0.01655206941938245,1.0,-0.7373172424562897,1.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.5277715628145326,0.0,-0.35249814411961783,-0.19291022174170488,-0.04300006450375216,-0.4098750849311718,0.0,0.0,0.0,0.03133594632272658,-0.9394170265074544,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.341421557169805,0,0.0,7.341421557169805
107,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,0.9021973534808236,1.2163751163610201,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,-0.7373172424562897,1.0,0.0,-0.23724773309266944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-1.3350080925209005,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.5510651713228437,-0.9394170265074544,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.3554645443633,0,0.0,7.3554645443633
35,0.1051372789461882,0.5909476667861583,-0.3383208279693657,-0.4090329055057807,-0.4522855472547795,0.8707576538616291,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.3048066854739267,1.0,0.7331941189565587,0.0,0.0,-1.4085886014242908,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.16538780733972144,0.0,-0.35249814411961783,-0.19291022174170488,1.0362837108014338,-0.4098750849311718,0.0,0.0,0.0,0.018750089014704752,-0.9394170265074544,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.0898984246452414,0,0.0,7.0898984246452414
374,0.9199869367311276,0.8819068504978307,-0.11212144525064163,-0.4090329055057807,-0.4522855472547795,0.9667991324851511,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,-0.05356839748444563,0.0,0.0,1.5505883290976998,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.7502879038955571,0.0,-0.35249814411961783,-0.19291022174170488,0.8391263954544571,-0.4098750849311718,0.0,1.0,0.0,-1.0098162629952976,-1.2437548280602184,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.284773709610789,0,0.0,7.284773709610789
343,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,-0.05356839748444563,0.0,0.0,0.37924746076607857,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.9090482395943679,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.5208338893453031,-1.3695915698199994,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.6109185611804655,0,0.0,7.6109185611804655
324,-0.9164137535713724,-1.142158201533439,-0.3485335718397119,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,-0.05356839748444563,0.0,0.0,-0.8537429269514175,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.08591768552506986,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-0.2788636406743102,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.48731924992411,0,0.0,7.48731924992411
414,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,-2.2078286038691384,0.0,0.0,0.5025464995378282,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.7216786600422824,0.0,1.7086180039291816,5.216185705004532,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-0.3606883052242972,0.17052568935119358,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7.594212293589981,0,0.0,7.594212293589981
465,0.7612492329889705,1.2624727857551334,-0.4492132575173176,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,0.575539508771572,0.0,0.0,1.2423407321683255,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.8836178006136794,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,1.0,0.0,-1.961373810313072,-0.6425071826003536,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.670501808006223,0,0.0,7.670501808006223
491,-0.8960654866210384,-1.142158201533439,-0.4128526225804511,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,0.0,-2.2078286038691384,0.0,0.0,1.4272892903259502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077315,-0.4994353526443309,-0.559379703609901,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,1.0,0.0,-0.3164052103247713,1.1245522855031815,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.666723197494798,0,0.0,7.666723197494798
470,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.98062833409931,1.0,-0.35224986210866466,0.0,0.0,-0.8537429269514175,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.08591768552506986,0.0,3.7697341519779815,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,0.5028940896752063,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.4622210247109315,0,0.0,7.4622210247109315
11,-0.5266270681346273,-0.048625199771797765,-0.5912564289982791,-0.4090329055057807,-0.4522855472547795,0.9461883242423956,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.301987088992619,1.0,-0.05356839748444563,0.0,1.0,-1.346939082038416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,1.1253559288039623,-0.9789819467912612,0.0,-0.35249814411961783,-0.19291022174170488,0.2878352965989627,-0.4098750849311718,0.0,0.0,0.0,1.1419646865261708,1.4295345814993214,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.286927994942361,0,0.0,7.286927994942361
94,-0.10666281581569627,-1.142158201533439,-0.5504696109269874,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,-0.05356839748444563,0.0,0.0,0.564196018923703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,1.157174927586573,0.0,1.7086180039291816,3.665170203139634,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.16731579953792244,-0.29524514695583265,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.726853645343075,0,0.0,7.726853645343075
207,1.2687349649310329,1.1734730192608178,0.2785022271538494,1.8012861068722574,2.88503577997682,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,0.8742209733957916,1.0,0.0,-0.4221962912502937,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,3.2732131720785014,0.16538780733972144,0.0,-0.35249814411961783,-0.19291022174170488,1.216300232492563,-0.4098750849311718,0.0,0.0,0.0,1.5208127103151234,0.47793993607230795,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.04232456952201,0,0.0,7.04232456952201
362,-0.6782744363683005,-0.028715960287238336,-0.6528125359176128,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.6233458438859285,1.0,0.7331941189565587,0.0,0.0,-1.4702381208101656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.12070463119302426,0.0,-0.35249814411961783,-0.19291022174170488,0.11646411492254086,-0.4098750849311718,0.0,0.0,0.0,0.3987979004995352,0.08039948789340218,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.17749736330692,0,0.0,7.17749736330692
369,-0.6126521062778714,-1.142158201533439,0.7911045025479829,2.558534936628886,2.192479031004742,1.110384525363092,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.98062833409931,1.0,0.3968054531042224,1.0,0.0,-0.6071448494079182,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,2.7501472102522557,0.8520096598183111,0.0,1.7086180039291816,-0.19291022174170488,1.3130977744872772,-0.4098750849311718,0.0,0.0,0.0,-0.991347219135744,-0.02166831983091829,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.62326625912491,0,0.0,7.62326625912491
220,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,1.0,-0.05356839748444563,0.0,0.0,1.3656397709400754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.7216786600422824,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.3606883052242972,0.17052568935119358,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7.357543185565407,0,0.0,7.357543185565407
237,-0.2919228067117689,0.30122141358492993,-0.6474355296351273,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,1.0,-2.2078286038691384,0.0,0.0,0.5025464995378282,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,2.22525336477549,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.28911180324777264,-1.1512700899970754,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8.065237953072534,0,0.0,8.065237953072534
428,-0.9164137535713724,-1.142158201533439,0.5605177930560776,-0.4090329055057807,1.2163751163610201,1.0878061615764,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.98062833409931,0.0,-1.2800392329889014,1.0,0.0,-1.2236400432666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-1.322292873030556,0.0,-0.35249814411961783,-0.19291022174170488,0.6487916265564105,-0.4098750849311718,0.0,0.0,0.0,0.2679562259807349,-0.5442088189042531,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.1201079553442685,0,0.0,7.1201079553442685
373,1.9728928722014958,-1.142158201533439,2.215468059918994,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.3048066854739267,1.0,-0.7373172424562897,0.0,0.0,0.5025464995378282,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.260572045586811,0.0,-0.35249814411961783,-0.19291022174170488,-0.6367992759371798,-0.4098750849311718,0.0,0.0,1.0,0.6075039723938153,0.4754939006248597,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,8.022031884110882,0,0.0,8.022031884110882
304,-0.19725124927227106,0.43823044368821024,-0.6609145961148106,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.6233458438859285,1.0,-2.2078286038691384,0.0,0.0,-1.7784857177395397,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.6229558010616222,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,0.5775774409182648,0.3704537855321491,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.636570148749204,0,0.0,7.636570148749204
356,1.9184472048697525,0.3953898731079069,3.0976355282965007,-0.4090329055057807,2.192479031004742,1.1838594825513766,4.8040015999736125,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,0.8742209733957916,1.0,0.0,-0.11394869432091985,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,-0.08891658246716362,0.0,-0.35249814411961783,-0.19291022174170488,2.0600193765344517,2.762498328905928,1.0,0.0,1.0,-0.29884429899856924,-0.6013370648470837,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.558056635948107,0,0.0,7.558056635948107
259,-0.2705431186358157,0.040406953065088916,-0.6591103279872921,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.6261654403672359,1.0,0.3968054531042224,1.0,0.0,0.37924746076607857,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.5023411238338441,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.09564886425546687,0.4976498278182299,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.446146825663552,0,0.0,7.446146825663552
18,2.0800385016305274,0.8954366726350516,1.0837434830504504,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,1.0,1.0,1.0,1.0,0.0,0.6261654403672359,1.0,-0.7373172424562897,1.0,0.0,-0.4221962912502937,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,1.3860488784127696,0.0,-0.35249814411961783,-0.19291022174170488,1.078568863220692,-0.4098750849311718,0.0,0.0,0.0,0.6433734923456466,-0.4872092301739324,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.114674867883319,0,0.0,7.114674867883319
398,0.24406606070855674,-1.142158201533439,0.05826902008933051,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,-0.35224986210866466,0.0,0.0,1.7971864066411989,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,1.157174927586573,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,1.0,1.0,1.0486634947220541,0.31351775575081897,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.751922114547432,0,0.0,7.751922114547432
100,4.011374372828728,1.6297920954881393,4.167273519964477,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,1.0,1.0,0.0,1.0,0.0,-0.3379108243126916,1.0,0.3968054531042224,0.0,0.0,0.9957426546248266,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.6104204895017703,0.0,-0.35249814411961783,-0.19291022174170488,0.6244090624410057,-0.4098750849311718,0.0,1.0,0.0,0.7515594102146045,-0.9394170265074544,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8.068638559107713,0,0.0,8.068638559107713
61,-0.9164137535713724,1.1875418156291224,0.2326274273160581,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,-0.05356839748444563,0.0,0.0,-0.4221962912502937,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.286691197821805,-0.4994353526443309,-1.0234852150074665,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-1.014125296126136,-0.10917978378218517,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.479748748650548,0,0.0,7.479748748650548
399,1.898857414253292,1.131929251314375,1.7898257203249968,-0.4090329055057807,-0.4522855472547795,0.9667991324851511,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,0.575539508771572,0.0,0.0,1.7355368872553243,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.078568863220692,-0.4098750849311718,0.0,1.0,0.0,0.6153334107480244,-0.9394170265074544,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.059336808291997,0,0.0,7.059336808291997
142,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,1.0,-0.05356839748444563,0.0,0.0,-0.11394869432091985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,2.7501472102522557,0.22260629504627047,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.7008139374532047,-0.9394170265074544,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.583187473466138,0,0.0,7.583187473466138
14,1.2304405896878416,1.0779286079502342,-0.1424085223028393,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,-1.2800392329889014,0.0,0.0,0.8107940964672022,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.1844606365752378,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,0.017668239219808996,-0.1848593705456136,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.450086662634032,0,0.0,7.450086662634032
230,0.12538989118833335,-1.142158201533439,-0.08672987449412749,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,1.0,0.0,1.0,0.0,0.947524195260545,1.0,-0.7373172424562897,0.0,0.0,0.5025464995378282,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.0044123857719498,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,1.0,-1.6236875247341198,-0.2924008341542284,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.624095171705602,0,0.0,7.624095171705602
410,-0.879503258037308,-0.6296421766529905,-0.6845710498201036,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,-0.05356839748444563,0.0,0.0,-0.6071448494079182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.3479032199417371,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.9789195687930046,-0.6901718812512838,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.528264427769901,0,0.0,7.528264427769901
