,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_4.0,sect_empl_6.0,sect_empl_3.0
47,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,0.1904721284239469,0.0,0.0,1.4272892903259502,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.10163180195750787,0.0,-0.35249814411961783,-0.19291022174170488,0.8007190795381361,-0.4098750849311718,0.0,1.0,0.0,1.95272084452581,-0.6013370648470837,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
49,-0.7724451343295081,-1.142158201533439,-0.6438616063605086,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,0.0,0.39680545310422244,1.0,0.0,-0.7920934075655427,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.6930694161890079,0.0,-0.35249814411961783,-0.19291022174170488,0.6487916265564105,-0.4098750849311718,0.0,0.0,0.0,0.9844949204104739,-1.7305334244784483,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
474,-0.6508725757488728,0.02448142915546468,-0.6726958850665467,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.3379108243126916,1.0,-0.35224986210866466,0.0,0.0,-0.8537429269514175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.8772601908685073,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,1.2722058831501282,0.2650025150307868,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
482,-0.8411267243698077,-1.142158201533439,-0.4657507223823204,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.5902417050471633,1.0,0.8742209733957916,0.0,0.0,-0.7304438881796679,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,-0.10798941170267999,0.0,-0.35249814411961783,-0.19291022174170488,0.8933597168715238,-0.4098750849311718,0.0,0.0,0.0,-1.3069826585278843,-1.0985466818400398,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
128,0.794824303582141,-1.142158201533439,0.7887175263966846,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.9116004599404726,1.0,0.39680545310422244,0.0,0.0,0.8107940964672022,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077317,-0.4994353526443309,0.6549237577179752,0.0,-0.35249814411961783,-0.19291022174170488,1.2608336496905475,2.599184895196707,1.0,0.0,0.0,0.8781005283997112,0.4816396512371796,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
114,-0.30440696306626325,0.3398680637771337,-0.6287673278211777,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.3048066854739267,1.0,0.575539508771572,0.0,0.0,-0.48384581063616866,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.41333458740143436,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,1.2785762643563316,1.177348550386032,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
178,-0.8349095152930858,-0.3785625736439659,-0.1411341953407999,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.301987088992619,1.0,0.575539508771572,0.0,0.0,-1.4085886014242908,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,1.1253559288039623,-1.1951406781271137,0.0,-0.35249814411961783,-0.19291022174170488,-0.04300006450375216,-0.4098750849311718,0.0,0.0,0.0,0.2864093199856574,0.5096678891202255,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
364,1.7612489596865364,1.1877534767274962,0.8858177972444605,-0.4090329055057807,-0.4522855472547795,1.062847189827363,4.804001599973612,0.0,1.0,1.0,1.0,0.0,0.6261654403672359,1.0,-2.2078286038691384,0.0,0.0,1.4272892903259502,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.1971866421077317,-0.4994353526443309,2.606709949485818,0.0,2.9142936601685645,-0.19291022174170488,0.8576329839948409,-0.4098750849311718,0.0,1.0,0.0,-0.4243967172498029,-0.45796271851553777,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
29,0.2947208513001109,0.6510680269416573,-0.5783902314649931,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-1.301987088992619,1.0,-0.7373172424562897,0.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.5530220938647288,0.0,-0.35249814411961783,-0.19291022174170488,0.6244090624410057,-0.4098750849311718,0.0,0.0,0.0,1.6268618447738057,1.0881950660136444,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
176,0.8876925542940709,1.2702421164693312,-0.4128526225804511,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.5902417050471633,0.0,0.8742209733957916,0.0,0.0,0.00935034445082976,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,1.1253559288039623,-0.12070463119302424,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.05863315041154744,1.574800519022666,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
71,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859283,1.0,0.7331941189565587,0.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.08591768552506986,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-1.082791372839,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
83,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,0.0,-1.2800392329889014,0.0,0.0,-1.4085886014242908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.9726243370460892,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-1.2686048159860106,-0.10917978378218515,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
101,-0.4999305527767638,-0.4799722888745319,-0.5647876243912714,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.301987088992619,1.0,0.575539508771572,0.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.3241481430385323,0.0,-0.35249814411961783,-0.19291022174170488,0.8007190795381361,-0.4098750849311718,0.0,0.0,0.0,-1.7343352085486081,-1.7902439013751124,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
401,1.4791193316469005,1.2068473694148214,0.04202400547552409,-0.4090329055057807,-0.4522855472547795,0.870757653861629,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,1.3245948239844592,0.0,0.0,-1.2852895626525411,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-1.2587167755788349,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.03931354542349421,0.9307173186333592,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
50,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.3379108243126916,1.0,-0.35224986210866466,0.0,0.0,-1.6551866789677898,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.311432923548188,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,1.3143934081398758,1.1547103058638264,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
84,1.749792911400415,1.2199265938514723,1.7287988027556402,2.8296792954484133,4.553696443592618,0.9667991324851513,4.804001599973612,0.0,1.0,1.0,1.0,0.0,0.6261654403672359,1.0,-0.05356839748444563,1.0,0.0,-0.7304438881796679,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.9916971662816055,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,1.0,-2.083237576380702,1.0320923735922969,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
113,-0.20275822612895816,-1.142158201533439,-0.10900165074458937,2.5649536555763546,2.8850357799768194,1.1309971279558835,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,1.0,-0.05356839748444563,1.0,0.0,-0.23724773309266944,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.4896259043434999,0.0,-0.35249814411961783,-0.19291022174170488,1.44294607304887,2.1087414958657704,1.0,0.0,0.0,1.193018972933632,1.6672564697661125,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
202,-0.619677841548636,-0.92142956398047,-0.6754279211960834,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.6592695792060008,1.0,-2.2078286038691384,0.0,0.0,-1.5318876401960404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.01916278320076253,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.5100305250574284,0.8092201162058217,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
96,1.5865025814542346,1.6014543988172325,2.1701076996937156,-0.4090329055057807,1.2163751163610201,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,0.8742209733957916,1.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.7501472102522557,0.45783785561763923,0.0,-0.35249814411961783,-0.19291022174170488,0.3610322052376545,2.61092489328399,1.0,0.0,1.0,0.5190919900945588,-0.8300948658220608,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
95,-0.9095721010723958,-1.142158201533439,-0.6492257103804713,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,-1.2800392329889014,0.0,0.0,0.13264938322257935,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.69942702593418,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,2.0568197434985658,1.8258574665288045,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
442,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.947524195260545,1.0,1.0017952811895592,0.0,0.0,-0.977041965723167,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.565737313355073,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,-1.3217128223524175,-2.061297539812119,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
386,-0.9164137535713724,0.9912582269586218,-0.686406426026584,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,1.0,-0.7373172424562897,0.0,0.0,0.19429890260845417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.405121707648286,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.8053651194920786,-0.9665830369795985,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
337,-0.8893985167477688,0.9959298624878297,-0.6645296986547001,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,0.0,-0.05356839748444563,0.0,0.0,1.9821349647988236,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.559379703609901,0.0,-0.35249814411961783,-0.19291022174170488,0.7602894154850084,-0.4098750849311718,0.0,1.0,0.0,-0.8190590163385942,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
116,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.7331941189565587,0.0,0.0,0.9340931352389518,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.08591768552506986,0.0,2.9142936601685645,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-0.16645885502374147,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
229,-0.3075593384742091,0.3632506087078877,-0.6465412450050507,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.3379108243126916,1.0,-0.05356839748444563,0.0,0.0,1.4272892903259502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.27755813922534467,0.7338498546226404,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
99,1.7395572205029468,1.498714457433689,0.6564028498111937,1.9272043812443658,1.2163751163610201,1.149959016590269,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.947524195260545,1.0,-0.35224986210866466,1.0,0.0,-0.052299174935045045,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,0.40697697765626223,0.0,-0.35249814411961783,-0.19291022174170488,1.302925622317273,-0.4098750849311718,0.0,0.0,0.0,0.08111914158842708,-0.9809753261990275,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
427,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.8742209733957916,0.0,0.0,-0.11394869432091985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.20335355788026188,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.30087032197402885,-0.4681097540964169,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
28,-0.36829021194900974,0.304627265417246,-0.6690609435296895,-0.4090329055057807,-0.4522855472547795,0.9667991324851513,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.5902417050471633,1.0,-1.2800392329889014,0.0,0.0,-1.346939082038416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6274581407988182,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.874462952234274,0.034194562549360326,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
169,-0.00911786463743311,1.0844337277819507,-0.2501101559727118,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.268882950153854,1.0,1.118261499304184,1.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.9473738059958929,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.6125779841435115,-0.7008847012370769,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
86,-0.03322328138824586,1.0222502835599632,-0.5412777801604606,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,0.0,1.2254000342052265,0.0,0.0,0.6258455383095778,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.04475227785703656,-0.4994353526443309,-0.11434702144785212,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-1.8100576513527282,-0.6013370648470837,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
37,1.2460271653783146,0.9079058979883553,0.01875050377324742,-0.4090329055057807,-0.4522855472547795,1.062847189827363,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.3048066854739267,1.0,0.7331941189565587,0.0,0.0,0.6874950576954526,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.8301160829502492,-0.4098750849311718,0.0,0.0,0.0,0.42119518086417174,-2.083620844315039,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
219,-0.781069414813766,-0.23993809753586368,-0.6429694630885499,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,-0.05356839748444563,0.0,0.0,-1.7168361983536646,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.661101459532655,0.0,-0.35249814411961783,-0.19291022174170488,-0.24449221503490676,-0.4098750849311718,0.0,0.0,0.0,-0.07586349782013477,-0.6013370648470837,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
325,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,-0.35224986210866466,1.0,0.0,-1.5318876401960404,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.7216786600422824,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.36068830522429723,0.17052568935119358,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
191,0.2089245660367928,-1.142158201533439,-0.21289238031098176,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.39680545310422244,0.0,0.0,1.0573921740107015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,0.5992269290069816,2.6574522603773865,1.0,1.0,0.0,0.011063267463567443,-0.8672063424094248,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
411,-0.8665010635851822,0.9955431664952233,-0.6663405437028903,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.9806283340993099,1.0,0.8742209733957916,0.0,0.0,1.0573921740107015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.7439302941503849,0.0,-0.35249814411961783,-0.19291022174170488,1.064730898547946,-0.4098750849311718,0.0,1.0,0.0,-0.28735125920432325,1.4731749878347737,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
133,-0.6533244219812363,-1.142158201533439,-0.5869553429211782,1.0170340381483791,1.2163751163610201,0.6384820691820874,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,-1.2800392329889014,0.0,0.0,0.13264938322257935,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.5086987335790163,0.0,-0.35249814411961783,-0.19291022174170488,1.0362837108014338,-0.4098750849311718,0.0,0.0,0.0,0.48106679584746004,-0.7684050430365533,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
53,0.19906045796837002,0.46182969098239995,2.7593597672299404,2.554035417026319,1.2163751163610201,1.0493069888681639,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,0.0,1.7333533913735344,1.0,0.0,0.13264938322257935,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.04475227785703656,-0.4994353526443309,0.1844606365752378,0.0,-0.35249814411961783,-0.19291022174170488,1.0362837108014338,-0.4098750849311718,0.0,0.0,0.0,-0.22666560169773697,1.3924761796970866,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
452,-0.569561880209492,-1.142158201533439,0.4473473398791356,2.5407707833278286,2.192479031004742,0.8391303743319072,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,0.0,-0.35224986210866466,1.0,0.0,-0.977041965723167,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,-0.9408362883202286,0.0,-0.35249814411961783,-0.19291022174170488,0.7807702628534071,-0.4098750849311718,0.0,0.0,0.0,-1.421248796662897,-1.2890085442818717,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
232,1.7820273016134678,1.3014825911930827,0.6224531974516985,-0.4090329055057807,-0.4522855472547795,0.870757653861629,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,0.0,-2.2078286038691384,1.0,0.0,1.119041693396576,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.7820759526214177,0.0,-0.35249814411961783,-0.19291022174170488,1.271574891372448,2.711658610891861,1.0,0.0,0.0,-0.7411723207767204,-0.7008847012370769,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
27,1.2930578993347905,-0.0698626752207131,-0.508322865461032,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,0.0,0.39680545310422244,0.0,0.0,1.9821349647988236,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.43876502638212284,0.0,-0.35249814411961783,-0.19291022174170488,0.013913839952952242,-0.4098750849311718,0.0,1.0,0.0,-0.8580719158011755,-0.9394170265074543,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
30,-0.5586055585100358,1.0041322307531935,-0.6261194290648525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,0.1904721284239469,0.0,0.0,-1.7168361983536646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.24785682609646678,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.5454487876294405,-1.9973803978239346,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
164,-0.8960654866210384,-0.92142956398047,-0.31023462038858163,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.6233458438859283,1.0,0.39680545310422244,0.0,0.0,-0.7920934075655427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-1.5638820433470968,0.0,-0.35249814411961783,-0.19291022174170488,0.11646411492254082,-0.4098750849311718,0.0,0.0,0.0,1.3919063182182576,0.034194562549360326,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
345,-0.7639147680216569,-1.142158201533439,-0.686406426026584,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,1.0,1.5902417050471633,1.0,0.7331941189565587,0.0,0.0,-0.3605467718644191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6083853115633018,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.11636934173554601,0.09149541274718152,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
48,2.7070622958769928,0.8637050902289817,3.1251424935983416,-0.4090329055057807,-0.4522855472547795,1.0033142724364008,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.9806283340993099,1.0,0.7331941189565587,1.0,0.0,1.5505883290976998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.7820759526214177,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,1.0,-0.7332347051314336,-0.4763553643635589,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
435,-0.8860861894798001,-0.700700926427501,-0.6609145961148106,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,0.0,1.3245948239844592,0.0,0.0,-0.7920934075655427,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,1.1253559288039623,-0.5975253620809338,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,2.0101634592843083,0.7807051861760261,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
66,-0.7695913452653935,-1.142158201533439,-0.6519150199065645,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.6233458438859283,1.0,-2.2078286038691384,0.0,0.0,-0.8537429269514175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.8709025811233352,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,1.6347160905112115,1.0,0.0,0.0,0.14110472777099636,-0.360867866057721,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
