,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,outcome_profit,outcome_damage_inc,outcome_damage_amount,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_3.0,sect_empl_4.0,sect_empl_6.0
315,-0.5203850890390345,-1.142158201533439,-0.6358514780170962,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-1.6233458438859283,1.0,-1.2800392329889014,0.0,0.0,-0.29889725247854426,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.39517054817653197,-0.4098750849311718,0.0,0.0,0.0,7.026124809283575,0,0.0,-0.16888363873493117,0.9347618976154198,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4047,-0.8860861894798001,-0.700700926427501,-0.2791703442276608,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,0.0,-0.35224986210866466,0.0,0.0,0.564196018923703,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.04475227785703656,-0.4994353526443309,-0.5403068743743846,0.0,-0.35249814411961783,-0.19291022174170488,0.7176125332632438,-0.4098750849311718,0.0,0.0,0.0,7.232212769596534,0,0.0,-0.8751946630188907,1.3880052462391104,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3419,-0.9164137535713724,-1.142158201533439,0.2813830114747505,2.8229349491694085,2.8850357799768194,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.301987088992619,1.0,-0.35224986210866466,0.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,3.273213172078501,0.15267258784937718,0.0,-0.35249814411961783,-0.19291022174170488,1.7370788609134122,-0.4098750849311718,0.0,0.0,0.0,7.594869296559397,0,0.0,-0.22599723928450466,0.9347618976154198,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1428,-0.9164137535713724,-1.142158201533439,-0.6645296986547001,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.3379108243126916,1.0,-0.35224986210866466,0.0,0.0,0.9957426546248266,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.06689941737311185,-0.4098750849311718,0.0,0.0,0.0,6.425565701752478,0,0.0,0.5452805198395583,1.4075602806589307,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4213,-0.31709330076022163,-1.142158201533439,-0.6564080148419967,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,0.0,0.1904721284239469,0.0,0.0,1.797186406641199,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077317,-0.4994353526443309,0.6803541966986637,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,7.524512655219135,0,0.0,0.5005134322672119,-1.3410922530272331,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3671,-0.8318193170777636,-0.4089135391000213,-0.6510180440797264,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,0.0,-2.2078286038691384,0.0,0.0,-0.42219629125029384,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,1.1253559288039623,0.546844392050049,0.0,-0.35249814411961783,-0.19291022174170488,0.3610322052376545,-0.4098750849311718,0.0,0.0,0.0,7.304966416603956,0,0.0,1.8661787713319586,0.8898130118220671,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2949,-0.6363204997360447,0.048080676449654296,-0.2687265363071806,1.5034718566176288,1.2163751163610201,0.9667991324851513,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.3048066854739267,1.0,1.503328879651809,0.0,0.0,0.8107940964672022,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.17792311889957338,0.0,-0.35249814411961783,-0.19291022174170488,1.271574891372448,-0.4098750849311718,0.0,1.0,0.0,7.185576391587043,1,6.667109452531785,-2.2110400433818613,-2.0017522011555995,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
371,-0.7526835472281568,1.0011048129590263,-0.6402962331497358,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,1.0,-0.05356839748444563,0.0,0.0,-1.6551866789677898,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-1.21421350736263,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.60688453121963,0,0.0,-1.1996018863343274,0.677219525186027,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
224,1.4057309156233264,1.0715927037026571,0.591612463345758,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,1.0,0.0,1.0,0.0,0.947524195260545,1.0,-0.7373172424562897,0.0,0.0,0.5025464995378282,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.7675054631230973,0.0,-0.35249814411961783,-0.19291022174170488,1.313097774487277,-0.4098750849311718,0.0,1.0,0.0,7.429770069887045,0,0.0,1.1601957802484666,-0.01816324533695883,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4649,0.09102222622599958,0.5853851828085359,-0.5860966132567954,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,1.488938809711825,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.8437967800651627,0.0,-0.35249814411961783,-0.19291022174170488,1.7194232267660885,-0.4098750849311718,0.0,1.0,0.0,7.198475232397367,1,6.157444978688818,-0.9975467331320538,-0.01816324533695883,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
552,-0.5762099899695627,0.12215787641407928,-0.6510180440797264,-0.4090329055057807,-0.4522855472547795,1.314167640970356,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,1.0,-2.2078286038691384,0.0,0.0,0.8107940964672022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.3052552217335082,0.0,-0.35249814411961783,-0.19291022174170488,0.8007190795381361,-0.4098750849311718,0.0,1.0,0.0,6.842053414756657,0,0.0,1.3866718290175202,0.9347618976154198,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4335,-0.8960654866210384,-1.142158201533439,-0.685488455383885,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.301987088992619,1.0,-2.2078286038691384,0.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.26075195351730335,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.20033533669611,0,0.0,-0.27058889136162667,0.7476939549876372,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1755,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.3048066854739267,1.0,0.39680545310422244,0.0,0.0,-0.6687943687937931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.5784525328454173,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,7.696930563395436,1,5.95599279779973,-1.1881192632641406,0.9347618976154198,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4868,-0.3398011003129389,1.0102868326670473,-0.5972988798121167,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,0.1904721284239469,0.0,0.0,1.5505883290976998,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.12070463119302424,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,1.0,0.0,7.878231119914371,0,0.0,-1.397050227866885,1.3068921994748715,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4784,1.2279977793315306,1.098181651662002,-0.19627765648840279,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.301987088992619,0.0,-2.2078286038691384,0.0,0.0,1.797186406641199,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.31779053329336016,0.0,-0.35249814411961783,-0.19291022174170488,0.4893274471301176,-0.4098750849311718,0.0,1.0,0.0,7.341159755779543,0,0.0,-0.44180234548050074,1.4071348635285827,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1790,1.3755526188535725,1.0979012076889845,0.4686502367736395,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,0.0,0.8742209733957916,0.0,0.0,2.105434003570573,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.12070463119302424,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,1.0,0.0,8.382195581563243,1,6.681845404922957,-1.7635350141314812,-1.778517277984976,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1438,-0.02657517162817514,-1.142158201533439,-0.5313145656188026,-0.4090329055057807,-0.4522855472547795,1.0349457809117233,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.9806283340993099,1.0,-0.7373172424562897,0.0,0.0,-1.0386914851090419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,1.1253559288039623,-0.5466644841195567,0.0,-0.35249814411961783,-0.19291022174170488,0.695350503199632,-0.4098750849311718,0.0,0.0,0.0,7.2918264944026285,0,0.0,-0.9490069798206899,-0.6235310246306234,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1479,2.1008959188923346,1.5306120078625818,0.3927185406336803,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,0.7331941189565587,0.0,0.0,0.19429890260845417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,2.5876371202503017,1.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,8.154143687357873,1,7.0263824027403485,0.4780515277102769,-0.9208031386643438,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3779,0.9076973157656544,1.3036955543086066,0.7763808934126576,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.947524195260545,0.0,-2.2078286038691384,0.0,0.0,1.797186406641199,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.42785574733055975,-0.4098750849311718,0.0,1.0,0.0,6.825036493805135,0,0.0,1.1394914244805512,0.1879121458257955,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1116,0.00372445956276325,0.3146315680908695,-0.061159940787312114,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,4.804001599973612,0.0,0.0,1.0,1.0,0.0,0.6261654403672359,0.0,-0.7373172424562897,1.0,0.0,-0.8537429269514175,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.04475227785703656,1.1253559288039623,-0.23514160660612252,0.0,6.494381494909709,-0.19291022174170488,1.2926169271188785,2.238102862094044,1.0,0.0,0.0,7.488634811136287,0,0.0,0.2847656993639636,1.4071348635285827,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4372,0.2089245660367928,0.6096850774938031,-0.1903414115866111,1.6153149820890695,2.192479031004742,0.8986557734407588,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,1.0,0.39680545310422244,1.0,0.0,0.5025464995378282,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.38772424049025356,0.0,1.7086180039291816,-0.19291022174170488,1.078568863220692,-0.4098750849311718,0.0,0.0,0.0,7.770050120375249,1,6.190192447474403,-2.0646952763638597,1.3767370117954965,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3234,-0.569561880209492,1.2608790940039953,0.575949415429211,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.9806283340993099,0.0,0.1904721284239469,1.0,0.0,-0.977041965723167,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,7.718103103419069,0,0.0,1.6850786267739315,0.4818387563981195,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2466,0.3903969815489242,-1.142158201533439,0.0009089761401630398,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,0.1904721284239469,1.0,0.0,-0.3605467718644191,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.075797899949888,0.3243280509690246,0.0,-0.35249814411961783,-0.19291022174170488,0.06689941737311185,2.765714082921692,1.0,0.0,0.0,6.806231836777749,1,5.584435717023635,1.3540321501075534,0.9347618976154198,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3440,-0.9164137535713724,-1.142158201533439,-0.486483243772732,-0.4090329055057807,1.2163751163610201,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,-0.05356839748444563,1.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.45765794768714696,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,7.586281086336732,0,0.0,-1.8142912263790902,-1.1831551698642069,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2701,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.3379108243126916,1.0,0.575539508771572,0.0,0.0,-0.977041965723167,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,-0.3432209722740487,0.0,-0.35249814411961783,-0.19291022174170488,1.6444382235800248,-0.4098750849311718,0.0,0.0,0.0,6.915098253237396,0,0.0,-0.2244097464264019,-2.056665887772877,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4038,-0.9164137535713724,1.065128173996252,-0.34050338919611184,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.9806283340993099,1.0,0.1904721284239469,0.0,0.0,-1.0386914851090419,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.24167912428178695,0.0,-0.35249814411961783,-0.19291022174170488,0.39517054817653197,-0.4098750849311718,0.0,0.0,0.0,7.501292046975937,0,0.0,0.09671765397778033,0.9347618976154198,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2680,0.8344060901923057,0.9735175122470413,-0.42436098317480825,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,0.8742209733957916,0.0,0.0,1.119041693396576,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-1.5320939946212362,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.72014221144974,1,6.173911096090087,-0.26159749005365923,0.013990244595860254,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3502,0.6541624016617196,0.03254373600591678,-0.333965271168348,-0.4090329055057807,-0.4522855472547795,0.870757653861629,-0.20815979745000354,0.0,1.0,1.0,0.0,0.0,1.5902417050471633,1.0,0.39680545310422244,0.0,0.0,1.4272892903259502,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077317,-0.4994353526443309,0.31161283147868035,0.0,-0.35249814411961783,-0.19291022174170488,1.0506390121465974,-0.4098750849311718,0.0,1.0,0.0,6.874880785908055,1,7.196409378862152,-0.8277337791518442,0.9347618976154198,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
867,-0.9164137535713724,-1.142158201533439,-0.6447542840100209,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,0.1904721284239469,1.0,0.0,0.5025464995378282,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.17174541708489355,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,7.358378566756482,0,0.0,0.1903437175032595,0.9347618976154198,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1746,-0.9164137535713724,-1.142158201533439,-0.4205149802886143,2.9119284526402707,1.2163751163610201,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,1.0,0.6261654403672359,1.0,-0.05356839748444563,1.0,0.0,-0.42219629125029384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-1.0298428247526383,0.0,-0.35249814411961783,-0.19291022174170488,1.1690246164028595,-0.4098750849311718,0.0,0.0,0.0,7.681343549389363,1,6.46807132748729,1.5190394257743722,-0.5271761628646293,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2242,1.98686211634842,1.2520979879282261,1.3623056446606896,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.9806283340993099,0.0,-0.05356839748444563,0.0,0.0,1.4272892903259502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.2069198681047086,-0.4098750849311718,0.0,1.0,0.0,7.336370346989001,0,0.0,-0.4367440676985428,-1.2741059623644522,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1982,-0.8380119519491114,-0.5224945744600424,0.052687270900480386,2.258119008657161,2.192479031004742,0.8391303743319072,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.9806283340993099,1.0,0.8742209733957916,1.0,0.0,0.31759794138020375,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.46419546536281137,0.0,1.7086180039291816,-0.19291022174170488,1.451432195428268,-0.4098750849311718,0.0,0.0,0.0,7.373738336550776,0,0.0,0.28530589698125497,0.15001024565341273,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4200,-0.7868721393595492,1.1416136782112956,0.017605860636101082,2.504049432098908,2.192479031004742,0.8986557734407588,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,0.8742209733957916,1.0,0.0,-0.48384581063616866,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,2.075797899949888,0.6040628797565981,0.0,-0.35249814411961783,-0.19291022174170488,0.1630229915657623,-0.4098750849311718,0.0,0.0,0.0,7.67043318635892,0,0.0,1.9388571080049422,-0.352323986917949,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3714,0.011119726382830483,1.0779286079502342,-0.2805683980743716,-0.4090329055057807,-0.4522855472547795,0.9667991324851513,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.5902417050471633,0.0,-2.2078286038691384,0.0,0.0,1.4272892903259502,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.1971866421077317,-0.4994353526443309,-0.5021612159033518,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,1.0,0.0,8.009549167655678,0,0.0,0.6328511132027643,0.3790772617110726,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4754,2.526930791378267,2.0228115444232895,4.142167305286905,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,1.0,1.0,1.0,0.0,0.3048066854739267,1.0,0.7331941189565587,1.0,0.0,0.13264938322257935,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,-0.20971116762543401,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,9.811951043471371,0,0.0,0.8523515565727586,1.286936546642856,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
274,0.11532903305163779,0.29429844287213375,0.9799814375746674,-0.4090329055057807,2.192479031004742,1.0493069888681639,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.5902417050471633,1.0,-1.2800392329889014,1.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.075797899949888,1.3606184394320813,0.0,-0.35249814411961783,-0.19291022174170488,1.2047513492795425,-0.4098750849311718,0.0,0.0,0.0,7.630820420579355,0,0.0,1.5365737414609004,0.018911209743256042,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
485,0.3838905967061388,0.772094428479771,-0.46892162845363883,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,-1.2800392329889014,0.0,0.0,0.07099986383670456,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.5183115005127276,-0.4098750849311718,0.0,0.0,0.0,6.945898488760177,0,0.0,1.2669222267365343,1.874384045140528,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4728,-0.4839429727307258,-1.142158201533439,-0.599896020099886,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.3048066854739267,1.0,0.7331941189565587,0.0,0.0,1.0573921740107015,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.3370432704593688,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,7.136570714705788,0,0.0,0.9966881248350177,0.9853454324674619,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4668,0.49855630855478683,0.777511591374671,-0.45156454692111125,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.3379108243126916,0.0,-0.7373172424562897,0.0,0.0,1.0573921740107015,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.1971866421077317,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.24844275121953738,-0.4098750849311718,0.0,1.0,0.0,7.207089204174365,0,0.0,0.2732064785595228,-0.4774074716236051,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2315,-0.7897897003921458,-0.2217363372670149,-0.681822216655991,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859283,1.0,-1.2800392329889014,0.0,0.0,0.07099986383670456,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.9980547760267776,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,7.41187043785664,0,0.0,-0.42304247283953217,-0.528535944815123,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1636,0.6225308652589441,1.0317149218804451,-0.4969586741885995,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,1.0,1.0,-1.301987088992619,1.0,0.575539508771572,0.0,0.0,-0.052299174935045045,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.6294933187372866,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.7658150220133715,0,0.0,-0.36084233159766615,1.0982078478547268,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1134,-0.2919228067117689,1.0115772013070112,-0.5912564289982791,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.39680545310422244,0.0,1.0,-0.9153924463372923,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,2.7501472102522557,0.8583672695634832,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,7.72247386580787,0,0.0,1.5831048895686874,0.8375343239237606,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
760,0.9196573073419849,-0.4089135391000213,1.2398967382129076,2.2977654367425213,2.192479031004742,1.0493069888681639,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,1.118261499304184,1.0,0.0,-0.5454953300220434,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.075797899949888,-0.3940818502354257,0.0,-0.35249814411961783,-0.19291022174170488,1.5238615015431243,2.4449155330070056,1.0,0.0,0.0,7.16608062877292,0,0.0,-1.6726695281402661,1.4071348635285827,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1038,-0.15453597457199195,1.0030003192150583,-0.6314199395412874,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.3379108243126916,1.0,-0.05356839748444563,0.0,0.0,1.0573921740107015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.12070463119302424,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,1.0,0.0,7.989004362542873,0,0.0,1.7204164760452085,-1.889543027774034,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
